peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
2.0336209106445313e+02,4.4805834960937500e+03,4.0923488769531250e+03,0.0000000000000000e+00,1.1435350036621094e+02,1.1435350036621094e+02,1.4378425292968750e+03,1.5843132019042969e+02,9.6815881729125977e+00,7.2638568878173828e+00,7.2638568878173828e+00,5.2700000000000000e+02
1.4578672790527344e+02,4.9960810546875000e+03,2.3271601562500000e+03,0.0000000000000000e+00,8.7557159423828125e+01,8.7557159423828125e+01,6.0428759765625000e+02,1.6115686035156250e+02,7.5352139472961426e+00,9.9252672195434570e+00,9.9252672195434570e+00,5.2700000000000000e+02
1.4657902526855469e+02,4.5345756835937500e+03,2.5381152343750000e+03,0.0000000000000000e+00,9.6449455261230469e+01,9.6449455261230469e+01,7.3724835205078125e+02,1.4578671264648438e+02,7.7627487182617188e+00,9.3167581558227539e+00,9.3167581558227539e+00,5.2700000000000000e+02
1.0023569488525391e+02,3.9383330078125000e+03,2.7047629394531250e+03,0.0000000000000000e+00,9.7489410400390625e+01,9.7489410400390625e+01,5.1508593750000000e+02,1.4731138610839844e+02,5.7689981460571289e+00,1.3090958595275879e+01,1.3090958595275879e+01,5.2700000000000000e+02
1.0849802398681641e+02,5.1852441406250000e+03,1.4487027587890625e+03,0.0000000000000000e+00,9.0439521789550781e+01,9.0439521789550781e+01,4.7982263183593750e+02,1.5203289794921875e+02,6.0869412422180176e+00,1.2539163589477539e+01,1.2539163589477539e+01,5.2700000000000000e+02
1.8838681030273438e+02,5.1726176757812500e+03,1.4552601318359375e+03,0.0000000000000000e+00,1.0832243347167969e+02,1.0832243347167969e+02,1.1951700439453125e+03,1.4044770812988281e+02,9.4073801040649414e+00,7.4586968421936044e+00,7.4586968421936044e+00,5.2800000000000000e+02
1.0462448120117188e+02,5.0130825195312500e+03,2.3095014648437500e+03,0.0000000000000000e+00,7.9960647583007813e+01,7.9960647583007813e+01,3.6168319702148438e+02,1.4641334533691406e+02,5.9795794486999512e+00,1.3015931129455566e+01,1.3015930175781250e+01,5.2800000000000000e+02
1.1253437042236328e+02,4.5579458007812500e+03,2.5646381835937500e+03,0.0000000000000000e+00,1.1704104614257813e+02,1.1704104614257813e+02,8.3349688720703125e+02,1.4597038269042969e+02,6.3380818367004386e+00,1.1591641426086426e+01,1.1591641426086426e+01,5.2800000000000000e+02
1.9665393066406250e+02,4.0542587890625000e+03,2.7890122070312500e+03,0.0000000000000000e+00,1.0865901947021484e+02,1.0865901947021484e+02,1.2553840332031250e+03,1.6666499328613281e+02,9.3425521850585938e+00,7.6145009994506836e+00,7.6145009994506836e+00,5.2800000000000000e+02
6.8437858581542969e+01,6.0886220703125000e+03,3.6670187988281250e+03,0.0000000000000000e+00,1.0516014862060547e+02,1.0516014862060547e+02,4.0920523071289063e+02,1.2234259796142578e+02,4.4867963790893546e+00,1.7086442947387695e+01,1.7086442947387695e+01,5.2800000000000000e+02
2.0285314941406250e+02,4.0648715820312500e+03,3.8273010253906250e+03,0.0000000000000000e+00,1.4170840454101563e+02,1.4170840454101563e+02,2.2024970703125000e+03,1.4305163574218750e+02,9.8766660690307617e+00,7.0780010223388672e+00,7.0780010223388672e+00,5.2800000000000000e+02
3.7188137817382813e+02,4.4732011718750000e+03,4.0763713378906250e+03,0.0000000000000000e+00,1.0560958862304688e+02,1.0560958862304688e+02,2.2426088867187500e+03,1.8762327575683594e+02,1.4236704826354980e+01,4.6754579544067383e+00,4.6754593849182129e+00,5.2800000000000000e+02
1.9710626220703125e+02,5.1401210937500000e+03,4.1315644531250000e+03,0.0000000000000000e+00,1.2909458923339844e+02,1.2909458923339844e+02,1.7760650634765625e+03,1.2836264038085938e+02,9.8935604095458984e+00,6.9331369400024414e+00,6.9331369400024414e+00,5.2800000000000000e+02
2.8416131591796875e+02,4.4585541992187500e+03,4.0924621582031250e+03,0.0000000000000000e+00,1.0104122161865234e+02,1.0104122161865234e+02,1.5685721435546875e+03,2.3521287536621094e+02,1.1290980339050293e+01,6.2661929130554199e+00,6.2661933898925781e+00,5.2900000000000000e+02
2.5746020507812500e+02,4.1352597656250000e+03,3.8697727050781250e+03,0.0000000000000000e+00,1.2638265228271484e+02,1.2638265228271484e+02,2.2234501953125000e+03,1.8263055419921875e+02,1.1113372802734375e+01,6.2256197929382324e+00,6.2256197929382324e+00,5.2900000000000000e+02
1.8249140930175781e+02,5.1532734375000000e+03,4.1760000000000000e+03,0.0000000000000000e+00,1.2067461395263672e+02,1.2067461395263672e+02,1.4368673095703125e+03,1.2638761138916016e+02,9.4027547836303711e+00,7.3823137283325204e+00,7.3823137283325204e+00,5.2900000000000000e+02
9.6406547546386719e+01,3.6658649902343750e+03,3.2640590820312500e+03,0.0000000000000000e+00,8.9488128662109375e+01,8.9488128662109375e+01,4.1742630004882813e+02,1.7268923950195313e+02,5.3218173980712891e+00,1.4913392066955566e+01,1.4913393974304199e+01,5.2900000000000000e+02
8.1093849182128906e+01,6.0581313476562500e+03,3.1423830566406250e+03,0.0000000000000000e+00,1.5272071838378906e+02,1.5272071838378906e+02,1.0226481933593750e+03,1.1415223693847656e+02,5.2553739547729492e+00,1.4611346244812012e+01,1.4611346244812012e+01,5.2900000000000000e+02
9.7276161193847656e+01,5.1936586914062500e+03,1.4289227294921875e+03,0.0000000000000000e+00,8.0000617980957031e+01,8.0000617980957031e+01,3.3661657714843750e+02,1.5260736083984375e+02,5.5724291801452637e+00,1.3910923004150391e+01,1.3910923004150391e+01,5.2900000000000000e+02
1.8234416198730469e+02,4.1782167968750000e+03,2.6772495117187500e+03,0.0000000000000000e+00,1.2984394836425781e+02,1.2984394836425781e+02,1.6621787109375000e+03,1.6156080627441406e+02,8.9038848876953125e+00,8.0342140197753906e+00,8.0342130661010742e+00,5.3000000000000000e+02
3.3302227783203125e+02,5.5940791015625000e+03,2.6806279296875000e+03,0.0000000000000000e+00,1.1837098693847656e+02,1.1837098693847656e+02,2.5229357910156250e+03,1.1733958435058594e+02,1.4210173606872559e+01,4.4654216766357422e+00,4.4654216766357422e+00,5.3000000000000000e+02
1.0940000152587891e+02,3.6189255371093750e+03,3.2463149414062500e+03,0.0000000000000000e+00,9.1096031188964844e+01,9.1096031188964844e+01,4.9086111450195313e+02,1.4657034301757813e+02,6.1919779777526864e+00,1.2139128684997559e+01,1.2139129638671875e+01,5.3000000000000000e+02
9.7806976318359375e+01,6.2178242187500000e+03,2.9867172851562500e+03,0.0000000000000000e+00,8.7833412170410156e+01,8.7833412170410156e+01,4.0797329711914063e+02,1.6938630676269531e+02,5.4183115959167480e+00,1.4033115386962891e+01,1.4033117294311523e+01,5.3000000000000000e+02
5.7627832031250000e+02,4.1549257812500000e+03,3.8135544433593750e+03,0.0000000000000000e+00,1.3248553466796875e+02,1.3248553466796875e+02,5.4690458984375000e+03,1.5031283569335938e+02,1.9359500885009766e+01,3.1314723491668701e+00,3.1314723491668701e+00,5.3000000000000000e+02
1.2476873016357422e+02,6.0936669921875000e+03,3.6219436035156250e+03,0.0000000000000000e+00,7.5053039550781250e+01,7.5053039550781250e+01,3.8000100708007813e+02,1.4164605712890625e+02,6.9220304489135742e+00,1.0995338439941406e+01,1.0995338439941406e+01,5.3000000000000000e+02
1.7577203369140625e+02,4.1071835937500000e+03,4.1252592773437500e+03,0.0000000000000000e+00,1.1244411468505859e+02,1.1244411468505859e+02,1.2016157226562500e+03,1.6370216369628906e+02,8.6387977600097656e+00,8.3420286178588867e+00,8.3420286178588867e+00,5.3000000000000000e+02
1.4874658203125000e+02,5.1305864257812500e+03,4.1585849609375000e+03,0.0000000000000000e+00,8.8844581604003906e+01,8.8844581604003906e+01,6.3482098388671875e+02,1.4456376647949219e+02,7.8648452758789063e+00,9.1971921920776367e+00,9.1971921920776367e+00,5.3000000000000000e+02
9.3809036254882813e+01,5.2075151367187500e+03,1.4690327148437500e+03,0.0000000000000000e+00,7.4608901977539063e+01,7.4608901977539063e+01,2.8233734130859375e+02,1.5086393737792969e+02,5.4307346343994141e+00,1.4866287231445313e+01,1.4866287231445313e+01,5.3000000000000000e+02
1.2359460449218750e+02,5.1795976562500000e+03,1.4472846679687500e+03,0.0000000000000000e+00,1.1379556274414063e+02,1.1379556274414063e+02,8.6535150146484375e+02,1.4269270324707031e+02,6.8585324287414551e+00,1.0645201683044434e+01,1.0645200729370117e+01,5.3100000000000000e+02
1.9657925415039063e+02,4.1220795898437500e+03,2.6771252441406250e+03,0.0000000000000000e+00,1.0206362915039063e+02,1.0206362915039063e+02,1.1071899414062500e+03,2.2585778808593750e+02,8.6609115600585938e+00,8.5709915161132813e+00,8.5709924697875977e+00,5.3100000000000000e+02
1.9061270141601563e+02,4.1194013671875000e+03,3.8187104492187500e+03,0.0000000000000000e+00,1.0586907958984375e+02,1.0586907958984375e+02,1.1551342773437500e+03,2.0801144409179688e+02,8.6452379226684570e+00,8.2876873016357422e+00,8.2876873016357422e+00,5.3100000000000000e+02
3.2238174438476563e+02,6.2380888671875000e+03,2.9677226562500000e+03,0.0000000000000000e+00,1.1751055908203125e+02,1.1751055908203125e+02,2.4069475097656250e+03,1.4865708923339844e+02,1.3450827598571777e+01,4.8765206336975098e+00,4.8765206336975098e+00,5.3100000000000000e+02
1.8037515258789063e+02,3.6619621582031250e+03,3.2882834472656250e+03,0.0000000000000000e+00,1.0264987182617188e+02,1.0264987182617188e+02,1.0276279296875000e+03,1.7376657104492188e+02,8.6795072555541992e+00,8.3594369888305664e+00,8.3594369888305664e+00,5.3100000000000000e+02
1.0963269805908203e+02,3.5934619140625000e+03,4.1473642578125000e+03,0.0000000000000000e+00,1.2553722381591797e+02,1.2553722381591797e+02,9.3417358398437500e+02,1.4789152526855469e+02,6.1863994598388672e+00,1.2080202102661133e+01,1.2080202102661133e+01,5.3100000000000000e+02
1.2994178771972656e+02,4.4022119140625000e+03,4.0842988281250000e+03,0.0000000000000000e+00,1.4112385559082031e+02,1.4112385559082031e+02,1.3992397460937500e+03,1.4951049804687500e+02,7.0388536453247070e+00,1.0238070487976074e+01,1.0238071441650391e+01,5.3100000000000000e+02
1.1950864410400391e+02,4.4274707031250000e+03,4.0498359375000000e+03,0.0000000000000000e+00,1.3195018005371094e+02,1.3195018005371094e+02,1.1250236816406250e+03,1.5008255004882813e+02,6.5910320281982422e+00,1.1482445716857910e+01,1.1482444763183594e+01,5.3200000000000000e+02
2.7440899658203125e+02,5.1552851562500000e+03,4.1449506835937500e+03,0.0000000000000000e+00,1.1163830566406250e+02,1.1163830566406250e+02,1.8491289062500000e+03,1.3772033691406250e+02,1.2240200042724609e+01,5.4286780357360840e+00,5.4286770820617676e+00,5.3200000000000000e+02
1.0851312255859375e+02,4.2050610351562500e+03,3.7714829101562500e+03,0.0000000000000000e+00,1.3195018005371094e+02,1.3195018005371094e+02,1.0215146484375000e+03,1.5008255004882813e+02,6.1105256080627441e+00,1.2411804199218750e+01,1.2411806106567383e+01,5.3200000000000000e+02
1.5409509277343750e+02,4.2943789062500000e+03,2.7116589355468750e+03,0.0000000000000000e+00,1.3293467712402344e+02,1.3293467712402344e+02,1.4723388671875000e+03,1.6818617248535156e+02,7.7728118896484384e+00,9.2826089859008789e+00,9.2826099395751953e+00,5.3200000000000000e+02
2.2334906005859375e+02,4.0322875976562500e+03,2.7533010253906250e+03,0.0000000000000000e+00,1.3293467712402344e+02,1.3293467712402344e+02,2.1340424804687500e+03,1.6818617248535156e+02,1.0221288681030273e+01,6.8607530593872070e+00,6.8607530593872070e+00,5.3200000000000000e+02
4.0945825195312500e+02,6.0644399414062500e+03,3.0482082519531250e+03,0.0000000000000000e+00,1.2202782440185547e+02,1.2202782440185547e+02,3.2966264648437500e+03,1.5621415710449219e+02,1.5589567184448242e+01,4.0918908119201660e+00,4.0918912887573242e+00,5.3200000000000000e+02
2.1566116333007813e+02,4.2303789062500000e+03,2.7130019531250000e+03,0.0000000000000000e+00,1.0899471282958984e+02,1.0899471282958984e+02,1.3852404785156250e+03,1.8301704406738281e+02,9.7806472778320313e+00,7.3321471214294434e+00,7.3321471214294434e+00,5.3300000000000000e+02
2.5800698852539063e+02,5.5890771484375000e+03,2.6841997070312500e+03,0.0000000000000000e+00,9.7068756103515625e+01,9.7068756103515625e+01,1.3144158935546875e+03,1.7632456970214844e+02,1.1210570335388184e+01,6.1435341835021973e+00,6.1435341835021973e+00,5.3300000000000000e+02
1.9674331665039063e+02,3.6553947753906250e+03,3.2786560058593750e+03,0.0000000000000000e+00,1.1977797698974609e+02,1.1977797698974609e+02,1.5261467285156250e+03,1.5198884582519531e+02,9.5402755737304688e+00,7.3556480407714844e+00,7.3556475639343262e+00,5.3300000000000000e+02
3.1158526611328125e+02,6.0383579101562500e+03,3.0853903808593750e+03,0.0000000000000000e+00,1.1470142364501953e+02,1.1470142364501953e+02,2.2164448242187500e+03,1.6425244140625000e+02,1.2934641838073730e+01,5.1660876274108887e+00,5.1660876274108887e+00,5.3300000000000000e+02
1.1999493408203125e+02,6.0889746093750000e+03,3.0637697753906250e+03,0.0000000000000000e+00,1.2270561218261719e+02,1.2270561218261719e+02,9.7686407470703125e+02,1.6817602539062500e+02,6.4009542465209961e+00,1.1665862083435059e+01,1.1665862083435059e+01,5.3300000000000000e+02
1.4691746520996094e+02,5.1799321289062500e+03,4.1635644531250000e+03,0.0000000000000000e+00,8.2120353698730469e+01,8.2120353698730469e+01,5.3569482421875000e+02,1.5506024169921875e+02,7.6558403968811044e+00,9.6764183044433594e+00,9.6764192581176758e+00,5.3300000000000000e+02
9.7959770202636719e+01,4.1645166015625000e+03,3.7853371582031250e+03,0.0000000000000000e+00,1.2763901519775391e+02,1.2763901519775391e+02,8.6289318847656250e+02,1.3823002624511719e+02,5.7719707489013672e+00,1.2998113632202148e+01,1.2998116493225098e+01,5.3300000000000000e+02
1.2095023345947266e+02,4.4548017578125000e+03,4.0696674804687500e+03,0.0000000000000000e+00,1.2763901519775391e+02,1.2763901519775391e+02,1.0654080810546875e+03,1.3823002624511719e+02,6.8031907081604004e+00,1.0973026275634766e+01,1.0973026275634766e+01,5.3300000000000000e+02
3.3281250000000000e+02,6.0427197265625000e+03,3.0496870117187500e+03,0.0000000000000000e+00,1.0649147033691406e+02,1.0649147033691406e+02,2.0406647949218750e+03,1.8324060058593750e+02,1.3266592025756836e+01,5.0854744911193848e+00,5.0854744911193848e+00,5.3400000000000000e+02
2.5008850097656250e+02,3.6561774902343750e+03,3.2504301757812500e+03,0.0000000000000000e+00,1.2101319122314453e+02,1.2101319122314453e+02,1.9801656494140625e+03,1.4165170288085938e+02,1.1441990852355957e+01,5.9031157493591309e+00,5.9031171798706046e+00,5.3400000000000000e+02
1.6106819152832031e+02,4.1343095703125000e+03,3.8471237792968750e+03,0.0000000000000000e+00,1.3437065124511719e+02,1.3437065124511719e+02,1.5723927001953125e+03,1.5665548706054688e+02,8.1826105117797852e+00,8.8978414535522461e+00,8.8978424072265625e+00,5.3400000000000000e+02
2.3591963195800781e+02,5.3596396484375000e+03,3.9172390136718750e+03,0.0000000000000000e+00,1.1331931304931641e+02,1.1331931304931641e+02,1.6380017089843750e+03,1.4716233825683594e+02,1.0915035247802734e+01,6.2390913963317871e+00,6.2390923500061044e+00,5.3400000000000000e+02
1.7096684265136719e+02,4.4386616210937500e+03,4.0831564941406250e+03,0.0000000000000000e+00,1.0023562622070313e+02,1.0023562622070313e+02,9.2874926757812500e+02,1.8905149841308594e+02,8.1593675613403320e+00,8.9179306030273438e+00,8.9179315567016602e+00,5.3400000000000000e+02
1.8435023498535156e+02,5.1499746093750000e+03,4.1397114257812500e+03,0.0000000000000000e+00,9.6225349426269531e+01,9.6225349426269531e+01,9.2292218017578125e+02,1.5617327880859375e+02,9.0464267730712891e+00,7.8879618644714364e+00,7.8879618644714364e+00,5.3400000000000000e+02
2.2764381408691406e+02,5.1687133789062500e+03,1.4909163818359375e+03,0.0000000000000000e+00,1.1482124328613281e+02,1.1482124328613281e+02,1.6227167968750000e+03,1.3589132690429688e+02,1.0811591148376465e+01,6.3037481307983398e+00,6.3037481307983398e+00,5.3400000000000000e+02
2.1404054260253906e+02,4.0812187500000000e+03,2.6131115722656250e+03,0.0000000000000000e+00,1.5591960144042969e+02,1.5591960144042969e+02,2.8134543457031250e+03,1.4330491638183594e+02,1.0253185272216797e+01,6.7247796058654794e+00,6.7247800827026367e+00,5.3400000000000000e+02
4.8711846923828125e+02,5.5693906250000000e+03,2.6685642089843750e+03,0.0000000000000000e+00,1.3210086059570313e+02,1.3210086059570313e+02,4.5960869140625000e+03,1.6814111328125000e+02,1.7231966018676758e+01,3.6632118225097661e+00,3.6632122993469238e+00,5.3400000000000000e+02
2.1851924133300781e+02,3.6687309570312500e+03,3.2662055664062500e+03,0.0000000000000000e+00,1.3527490234375000e+02,1.3527490234375000e+02,2.1620539550781250e+03,1.3030410766601563e+02,1.0594825744628906e+01,6.4317359924316406e+00,6.4317369461059570e+00,5.3500000000000000e+02
3.4427993774414063e+02,6.0323828125000000e+03,3.0505529785156250e+03,0.0000000000000000e+00,1.2270563507080078e+02,1.2270563507080078e+02,2.8027419433593750e+03,1.4533010864257813e+02,1.4089430809020996e+01,4.5913081169128418e+00,4.5913081169128418e+00,5.3500000000000000e+02
3.7649676513671875e+02,5.5980043945312500e+03,2.7044172363281250e+03,0.0000000000000000e+00,1.0395298004150391e+02,1.0395298004150391e+02,2.1997714843750000e+03,1.6996406555175781e+02,1.4584403038024902e+01,4.4523916244506836e+00,4.4523916244506836e+00,5.3500000000000000e+02
1.7832124328613281e+02,5.3611264648437500e+03,3.9245693359375000e+03,0.0000000000000000e+00,9.5207786560058594e+01,9.5207786560058594e+01,8.7395764160156250e+02,1.5164117431640625e+02,8.8895082473754883e+00,8.0137023925781250e+00,8.0137023925781250e+00,5.3500000000000000e+02
1.9764735412597656e+02,5.7004492187500000e+03,3.8161572265625000e+03,0.0000000000000000e+00,9.7688484191894531e+01,9.7688484191894531e+01,1.0198121948242188e+03,1.6230987548828125e+02,9.4334926605224609e+00,7.4906182289123544e+00,7.4906182289123544e+00,5.3500000000000000e+02
2.1141651916503906e+02,4.2418920898437500e+03,3.7947307128906250e+03,0.0000000000000000e+00,1.3928948974609375e+02,1.3928948974609375e+02,2.2177778320312500e+03,1.6434455871582031e+02,9.8762016296386719e+00,7.0883483886718750e+00,7.0883483886718750e+00,5.3500000000000000e+02
2.0853176879882813e+02,4.4601240234375000e+03,4.0603359375000000e+03,0.0000000000000000e+00,1.1439358520507813e+02,1.1439358520507813e+02,1.4754277343750000e+03,1.9763832092285156e+02,9.3696889877319336e+00,7.6352963447570801e+00,7.6352972984313956e+00,5.3500000000000000e+02
1.1481967163085938e+02,5.1527705078125000e+03,1.4413037109375000e+03,0.0000000000000000e+00,1.0152745056152344e+02,1.0152745056152344e+02,6.3991998291015625e+02,1.5692672729492188e+02,6.3072686195373544e+00,1.1971295356750488e+01,1.1971295356750488e+01,5.3500000000000000e+02
1.2860612487792969e+02,4.0385761718750000e+03,2.6285644531250000e+03,0.0000000000000000e+00,1.3475135803222656e+02,1.3475135803222656e+02,1.2626134033203125e+03,1.6013742065429688e+02,6.8535003662109384e+00,1.0986059188842773e+01,1.0986059188842773e+01,5.3500000000000000e+02
1.5990957641601563e+02,3.5352573242187500e+03,2.1560446777343750e+03,0.0000000000000000e+00,1.0318857574462891e+02,1.0318857574462891e+02,9.2061932373046875e+02,1.5074191284179688e+02,8.2157011032104492e+00,8.8128757476806641e+00,8.8128757476806641e+00,5.3500000000000000e+02
1.8328804016113281e+02,4.8568007812500000e+03,3.6046467285156250e+03,0.0000000000000000e+00,1.0342656707763672e+02,1.0342656707763672e+02,1.0600849609375000e+03,1.5908193969726563e+02,8.9700155258178711e+00,7.9880452156066886e+00,7.9880452156066886e+00,5.3500000000000000e+02
1.6653875732421875e+02,5.1721733398437500e+03,1.4748834228515625e+03,0.0000000000000000e+00,8.1372711181640625e+01,8.1372711181640625e+01,5.9623199462890625e+02,1.9509259033203125e+02,7.9302921295166016e+00,9.2671270370483398e+00,9.2671279907226563e+00,5.3600000000000000e+02
5.2347167968750000e+02,5.5837065429687500e+03,2.6727077636718750e+03,0.0000000000000000e+00,1.2063584136962891e+02,1.2063584136962891e+02,4.1189667968750000e+03,1.4024929809570313e+02,1.8399555206298828e+01,3.3107013702392578e+00,3.3107023239135742e+00,5.3600000000000000e+02
4.7203384399414063e+02,5.5982211914062500e+03,2.7115405273437500e+03,0.0000000000000000e+00,1.0826495361328125e+02,1.0826495361328125e+02,2.9915161132812500e+03,1.7192414855957031e+02,1.6844234466552734e+01,3.7629613876342769e+00,3.7629613876342769e+00,5.3600000000000000e+02
2.9286126708984375e+02,6.0441728515625000e+03,3.0312492675781250e+03,0.0000000000000000e+00,1.0073618316650391e+02,1.0073618316650391e+02,1.6068498535156250e+03,1.8753959655761719e+02,1.2099487304687500e+01,5.6643943786621094e+00,5.6643939018249512e+00,5.3600000000000000e+02
1.9918302917480469e+02,4.0133430175781250e+03,2.5989340820312500e+03,0.0000000000000000e+00,1.5341831970214844e+02,1.5341831970214844e+02,2.5348317871093750e+03,1.3525640869140625e+02,9.8628063201904297e+00,7.0205512046813956e+00,7.0205512046813956e+00,5.3600000000000000e+02
1.5855171203613281e+02,4.2391674804687500e+03,3.8479934082031250e+03,0.0000000000000000e+00,1.3720112609863281e+02,1.3720112609863281e+02,1.6137219238281250e+03,1.6415930175781250e+02,7.9922847747802734e+00,8.9814739227294922e+00,8.9814739227294922e+00,5.3600000000000000e+02
1.1808654022216797e+02,4.9312875976562500e+03,3.7060451660156250e+03,0.0000000000000000e+00,1.3393215942382813e+02,1.3393215942382813e+02,1.1452823486328125e+03,1.3913804626464844e+02,6.6673164367675781e+00,1.1241081237792969e+01,1.1241080284118652e+01,5.3600000000000000e+02
1.6814625549316406e+02,4.4471289062500000e+03,4.0938430175781250e+03,0.0000000000000000e+00,1.1464852142333984e+02,1.1464852142333984e+02,1.1949959716796875e+03,2.1098013305664063e+02,7.8199162483215332e+00,9.7343597412109375e+00,9.7343587875366211e+00,5.3600000000000000e+02
2.9795892333984375e+02,6.0378955078125000e+03,3.0517390136718750e+03,0.0000000000000000e+00,1.1429258728027344e+02,1.1429258728027344e+02,2.1044321289062500e+03,1.6575991821289063e+02,1.2529562950134277e+01,5.3769931793212891e+00,5.3769927024841309e+00,5.3700000000000000e+02
3.8728836059570313e+02,4.4338964843750000e+03,4.0522412109375000e+03,0.0000000000000000e+00,1.5943971252441406e+02,1.5943971252441406e+02,5.3231645507812500e+03,1.6354563903808594e+02,1.4942766189575195e+01,4.3611593246459961e+00,4.3611593246459961e+00,5.3700000000000000e+02
6.8943374633789063e+01,3.6727763671875000e+03,3.3071452636718750e+03,0.0000000000000000e+00,9.5034416198730469e+01,9.5034416198730469e+01,3.3666403198242188e+02,1.6116899108886719e+02,4.1155652999877930e+00,1.8912145614624023e+01,1.8912147521972656e+01,5.3700000000000000e+02
1.2510543823242188e+02,5.1646586914062500e+03,1.4644984130859375e+03,0.0000000000000000e+00,6.8744728088378906e+01,6.8744728088378906e+01,3.1966671752929688e+02,1.6942687988281250e+02,6.6011047363281250e+00,1.2217482566833496e+01,1.2217481613159180e+01,5.3700000000000000e+02
1.3104423522949219e+02,6.0817416992187500e+03,3.6422866210937500e+03,0.0000000000000000e+00,1.2094795989990234e+02,1.2094795989990234e+02,1.0364716796875000e+03,1.2768915557861328e+02,7.3773198127746582e+00,9.9015426635742188e+00,9.9015426635742188e+00,5.3700000000000000e+02
1.1962424468994141e+02,3.9856755371093750e+03,2.7062348632812500e+03,0.0000000000000000e+00,1.5539212036132813e+02,1.5539212036132813e+02,1.5617791748046875e+03,1.4005087280273438e+02,6.7221927642822266e+00,1.0993542671203613e+01,1.0993542671203613e+01,5.3700000000000000e+02
6.0527960205078125e+02,5.5592763671875000e+03,2.7245886230468750e+03,0.0000000000000000e+00,1.4907833862304688e+02,1.4907833862304688e+02,7.2732333984375000e+03,1.1567554473876953e+02,2.0413095474243164e+01,2.8572044372558589e+00,2.8572051525115971e+00,5.3700000000000000e+02
9.8748825073242188e+01,6.0233798828125000e+03,2.3922937011718750e+03,0.0000000000000000e+00,1.0755640411376953e+02,1.0755640411376953e+02,6.1765631103515625e+02,1.4535624694824219e+02,5.7233519554138184e+00,1.2904975891113281e+01,1.2904975891113281e+01,5.3800000000000000e+02
1.5854960632324219e+02,3.9823515625000000e+03,2.6241948242187500e+03,0.0000000000000000e+00,1.1513563537597656e+02,1.1513563537597656e+02,1.1363892822265625e+03,1.5725604248046875e+02,8.0790843963623047e+00,8.9390535354614258e+00,8.9390535354614258e+00,5.3800000000000000e+02
1.0172908782958984e+02,4.4694321289062500e+03,2.5648796386718750e+03,0.0000000000000000e+00,1.1415340423583984e+02,1.1415340423583984e+02,7.1674603271484375e+02,1.5197703552246094e+02,5.7834448814392090e+00,1.3600506782531738e+01,1.3600506782531738e+01,5.3800000000000000e+02
1.4366711425781250e+02,5.1631513671875000e+03,1.4769543457031250e+03,0.0000000000000000e+00,1.1054295349121094e+02,1.1054295349121094e+02,9.4920910644531250e+02,1.3549670410156250e+02,7.7863640785217294e+00,9.4278812408447266e+00,9.4278802871704102e+00,5.3800000000000000e+02
3.8000573730468750e+02,5.5110405273437500e+03,2.7575563964843750e+03,0.0000000000000000e+00,1.2951846313476563e+02,1.2951846313476563e+02,3.4466403808593750e+03,1.5966912841796875e+02,1.4812589645385742e+01,4.3814640045166016e+00,4.3814635276794434e+00,5.3800000000000000e+02
1.4270126342773438e+02,6.0533300781250000e+03,3.1183515625000000e+03,0.0000000000000000e+00,1.3265296936035156e+02,1.3265296936035156e+02,1.3577012939453125e+03,1.2924517822265625e+02,7.8359746932983398e+00,9.2222805023193359e+00,9.2222805023193359e+00,5.3800000000000000e+02
2.9299954223632813e+02,4.4413374023437500e+03,4.0984433593750000e+03,0.0000000000000000e+00,1.4375227355957031e+02,1.4375227355957031e+02,3.2736994628906250e+03,1.7131866455078125e+02,1.2313059806823730e+01,5.5006561279296884e+00,5.5006561279296884e+00,5.3800000000000000e+02
2.5535842895507813e+02,4.3036987304687500e+03,3.8945290527343750e+03,0.0000000000000000e+00,1.4375227355957031e+02,1.4375227355957031e+02,2.8531333007812500e+03,1.7131866455078125e+02,1.1194570541381836e+01,6.1895527839660636e+00,6.1895523071289063e+00,5.3800000000000000e+02
1.2600952911376953e+02,6.1913959960937500e+03,2.3253735351562500e+03,0.0000000000000000e+00,1.0851028442382813e+02,1.0851028442382813e+02,8.0220916748046875e+02,1.4876617431640625e+02,6.8836879730224609e+00,1.0716802597045898e+01,1.0716802597045898e+01,5.3900000000000000e+02
2.1267765808105469e+02,6.1911855468750000e+03,2.3588898925781250e+03,0.0000000000000000e+00,1.0787879180908203e+02,1.0787879180908203e+02,1.3382474365234375e+03,1.3677305603027344e+02,1.0302338600158691e+01,6.6339340209960938e+00,6.6339354515075684e+00,5.3900000000000000e+02
1.8439457702636719e+02,3.9673759765625000e+03,2.6600346679687500e+03,0.0000000000000000e+00,1.2678135681152344e+02,1.2678135681152344e+02,1.6025122070312500e+03,1.4327832031250000e+02,9.2243289947509766e+00,7.5454559326171884e+00,7.5454549789428711e+00,5.3900000000000000e+02
2.9629806518554688e+02,6.0426381835937500e+03,3.1228198242187500e+03,0.0000000000000000e+00,1.1192218780517578e+02,1.1192218780517578e+02,2.0067977294921875e+03,1.6391131591796875e+02,1.2507139205932617e+01,5.3533558845520020e+00,5.3533563613891602e+00,5.3900000000000000e+02
