x(nm),y(nm),z(nm),clusters,LocType
3.6326000976562500e+03,2.5814560546875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5907485351562500e+03,2.5343588867187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1219047851562500e+03,2.8458332519531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6315996093750000e+03,2.5423432617187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0927045898437500e+03,2.8561894531250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9885573730468750e+03,2.8453298339843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6057285156250000e+03,2.5334868164062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6210273437500000e+03,2.5355524902343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6073432617187500e+03,2.5033056640625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.7285917968750000e+03,4.1268588867187500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.8787524414062500e+03,3.0143881835937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6429277343750000e+03,2.2730883789062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8729833984375000e+03,3.0633435058593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1916010742187500e+03,2.1332229003906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5080156250000000e+03,2.4147697753906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4591425781250000e+03,2.0733510742187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1702207031250000e+03,3.1064882812500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4876386718750000e+03,2.0574218750000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3707182617187500e+03,3.5829489746093750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.5412187500000000e+03,2.4072846679687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5307890625000000e+03,1.8795651855468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.4049599609375000e+03,3.5823798828125000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.1419970703125000e+03,3.5223010253906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
6.3698657226562500e+03,3.5926696777343750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.9062753906250000e+03,2.0842856445312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4730166015625000e+03,2.4378923339843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5107045898437500e+03,1.9368299560546875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9436757812500000e+03,2.1576933593750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9680659179687500e+03,2.0812419433593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2834345703125000e+03,2.4705361328125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3958398437500000e+03,1.4549464111328125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6831479492187500e+03,2.2587316894531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3548852539062500e+03,3.8624409179687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7609663085937500e+03,3.1413535156250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.4097587890625000e+03,1.4627259521484375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3421225585937500e+03,3.8397839355468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9021000976562500e+03,2.3882502441406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4868623046875000e+03,2.4157495117187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8581499023437500e+03,2.3540883789062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3596420898437500e+03,2.1026655273437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6799028320312500e+03,2.2026159667968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5860449218750000e+03,2.1251381835937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2658544921875000e+03,3.4632587890625000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.2731054687500000e+03,3.4918601074218750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.5364672851562500e+03,2.0301781005859375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5932114257812500e+03,2.1193081054687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2904384765625000e+03,3.4823586425781250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.7080131835937500e+03,2.0867714843750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5772133789062500e+03,2.7808789062500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5754775390625000e+03,2.7693083496093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9147924804687500e+03,4.2763271484375000e+03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00
4.4057294921875000e+03,2.1144614257812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3718706054687500e+03,4.2011743164062500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
4.3999609375000000e+03,2.1481682128906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
4.8805146484375000e+03,2.0711276855468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0521499023437500e+03,1.8260507812500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3849062500000000e+03,4.1940058593750000e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
5.5265722656250000e+03,3.2618786621093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4936899414062500e+03,2.4194438476562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4936889648437500e+03,3.2340202636718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4984345703125000e+03,3.2440009765625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3202563476562500e+03,2.9210737304687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7261000976562500e+03,3.2328471679687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3545244140625000e+03,2.9956791992187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6861230468750000e+03,2.2693386230468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1205610351562500e+03,2.7844970703125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7396293945312500e+03,3.2254284667968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7677177734375000e+03,3.2085056152343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7279716796875000e+03,2.2803322753906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8318959960937500e+03,3.0061596679687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9879765625000000e+03,4.0680659179687500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.5569223632812500e+03,3.3945988769531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5052211914062500e+03,3.4112976074218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5149272460937500e+03,3.3872749023437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0330957031250000e+03,1.8665574951171875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9428122558593750e+03,2.0792658691406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3655029296875000e+03,3.5343059082031250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.2080561523437500e+03,2.1383994140625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7180410156250000e+03,2.2843544921875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5258579101562500e+03,3.4467377929687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3689985351562500e+03,3.6182182617187500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.3166445312500000e+03,3.6093886718750000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.5081669921875000e+03,3.4050849609375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9076059570312500e+03,1.9505187988281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7043964843750000e+03,2.2739450683593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9380053710937500e+03,1.9773104248046875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3018916015625000e+03,3.0416774902343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7216376953125000e+03,2.7647260742187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5018017578125000e+03,2.7843427734375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5068867187500000e+03,3.3819340820312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6430966796875000e+03,4.2548515625000000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.1166899414062500e+03,1.7217614746093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3273325195312500e+03,2.9896777343750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9420522460937500e+03,3.0715766601562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2326918945312500e+03,2.4947504882812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3957949218750000e+03,2.9144824218750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9742460937500000e+03,1.7642117919921875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.1320000000000000e+03,3.9545307617187500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.0051538085937500e+03,1.7190683593750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4138208007812500e+03,2.5041450195312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3158300781250000e+03,2.5423164062500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.7575507812500000e+03,4.2591489257812500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.1471611328125000e+03,3.9842929687500000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.1027504882812500e+03,3.9974318847656250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.6085131835937500e+03,3.3977187500000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3530664062500000e+03,2.5234453125000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5203686523437500e+03,2.1169575195312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5695048828125000e+03,2.1008342285156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5854179687500000e+03,2.7151406250000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0939589843750000e+03,3.4451591796875000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.1276674804687500e+03,4.0206359863281250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.3922421875000000e+03,1.9143574218750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.1180102539062500e+03,3.9802800292968750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.1376782226562500e+03,3.9644221191406250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.5125732421875000e+03,2.2200217285156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0106562500000000e+03,3.3708740234375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5440451660156250e+03,2.7721772460937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0194580078125000e+03,4.0025080566406250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.1128945312500000e+03,4.0449462890625000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.0899858398437500e+03,4.0128308105468750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.0757148437500000e+03,3.9936774902343750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.7150952148437500e+03,2.2948374023437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7247739257812500e+03,2.2640383300781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0084011230468750e+03,3.3611716308593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0539382324218750e+03,3.3603989257812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1452236328125000e+03,2.4819018554687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5816027832031250e+03,2.7867473144531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9854069824218750e+03,1.4494189453125000e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
6.1653300781250000e+03,3.9321057128906250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0105541992187500e+03,3.4214042968750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5703906250000000e+03,2.2791940917968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9484482421875000e+03,2.1627714843750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6123701171875000e+03,2.1883393554687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0031074218750000e+03,3.3382277832031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7404702148437500e+03,3.1362900390625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2783583984375000e+03,2.1714326171875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6320244140625000e+03,2.2192431640625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7199023437500000e+03,2.2330109863281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5142451171875000e+03,2.3285664062500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6022534179687500e+03,2.1819958496093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5053642578125000e+03,2.3252531738281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6777685546875000e+03,3.1736911621093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3926210937500000e+03,1.4686887207031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0057558593750000e+03,2.0593254394531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5199658203125000e+03,2.3133666992187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2709384765625000e+03,3.5151911621093750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.5478754882812500e+03,2.0649077148437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5272441406250000e+03,2.3346347656250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2681762695312500e+03,3.5413579101562500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.9385539550781250e+03,3.5553032226562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
6.3979125976562500e+03,1.5571608886718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.7320532226562500e+03,4.1724257812500000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.1125336914062500e+03,3.5763740234375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5697939453125000e+03,2.0609660644531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0125742187500000e+03,2.0179355468750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9386538085937500e+03,2.0089572753906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1817353515625000e+03,3.7906140136718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0485307617187500e+03,1.8219838867187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9577089843750000e+03,2.0644577636718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9870815429687500e+03,2.1115344238281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.8306962890625000e+03,1.9628059082031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8990490722656250e+03,3.1581362304687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1478486328125000e+03,3.1428583984375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7692204589843750e+03,2.7915739746093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9397680664062500e+03,2.0489421386718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5928481445312500e+03,3.4153847656250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5759599609375000e+03,3.4145380859375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3854951171875000e+03,4.0463032226562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5721118164062500e+03,3.4317397460937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1179218750000000e+03,4.2281435546875000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.5698959960937500e+03,3.3766484375000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5493295898437500e+03,3.4061835937500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3441972656250000e+03,2.8846657714843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2967651367187500e+03,2.0772841796875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.8251918945312500e+03,1.7393032226562500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
5.4581635742187500e+03,1.8356113281250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8455000000000000e+03,2.9933322753906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4389692382812500e+03,4.2521318359375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3346572265625000e+03,3.5538227539062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3121171875000000e+03,3.6368171386718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.8246733398437500e+03,2.0403018798828125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2428876953125000e+03,2.4670534667968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.8294775390625000e+03,2.1056267089843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.8646865234375000e+03,2.0645825195312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6669807128906250e+03,2.6294291992187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3089365234375000e+03,1.5606011962890625e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5822744140625000e+03,2.2606394042968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3099243164062500e+03,1.6041048583984375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8845415039062500e+03,2.0724926757812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6527043457031250e+03,2.6656821289062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6020041503906250e+03,2.5051062011718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6357585449218750e+03,2.5867316894531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1063833007812500e+03,3.7728937988281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0899272460937500e+03,1.7632923583984375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9315808105468750e+03,4.0240017089843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9813208007812500e+03,1.8339458007812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2849321289062500e+03,3.6797832031250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9402470703125000e+03,4.0111281738281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2156743164062500e+03,2.0510026855468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9446279296875000e+03,1.9717343750000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2655815429687500e+03,2.1626215820312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3299301757812500e+03,1.5775209960937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9853637695312500e+03,1.9898640136718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5344941406250000e+03,2.1849382324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1844707031250000e+03,3.1375673828125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8963979492187500e+03,2.0935864257812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5247192382812500e+03,2.1505585937500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2737661132812500e+03,2.1017150878906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2895493164062500e+03,2.5281679687500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.7679907226562500e+03,4.2149013671875000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.5057490234375000e+03,3.2368088378906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0730146484375000e+03,1.5163579101562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5162270507812500e+03,2.3748129882812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.4964946289062500e+03,2.3171459960937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6929416503906250e+03,2.1281110839843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6797690429687500e+03,2.1579692382812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6922126464843750e+03,2.1811386718750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5493950195312500e+03,2.1320212402343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9861875000000000e+03,1.9842370605468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4914750976562500e+03,2.1506086425781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7199799804687500e+03,3.2667207031250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3933217773437500e+03,1.9957403564453125e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
5.1288369140625000e+03,2.7776062011718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7388906250000000e+03,3.2599426269531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5045180664062500e+03,2.1574963378906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3759921875000000e+03,1.9917395019531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
6.3198828125000000e+03,1.5897521972656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2001015625000000e+03,1.7965487060546875e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
6.2695502929687500e+03,1.7101514892578125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2025712890625000e+03,1.7148190917968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8461098632812500e+03,2.4951813964843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8036596679687500e+03,2.5098828125000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
